v1	geneId	geneSymbol	DSI	DPI	diseaseId	diseaseName	diseaseType	diseaseClass	diseaseSemanticType	score	EI	YearInitial	YearFinal	NofPmids	NofSnps	source
val	2688	GH1	0.373	0.923	C0023893	LiverCirrhosis,Experimental	disease	C23;C06	ExperimentalModelofDisease	0.30	1	2004	2004	1	0	CTD_human
val	2688	GH1	0.373	0.923	C0024668	MammaryNeoplasms,Experimental	phenotype	C04	NeoplasticProcess;ExperimentalModelofDisease	0.50	1	1984	2007	2	0	CTD_human
val	2688	GH1	0.373	0.923	C0026846	MuscularAtrophy	phenotype	C23;C10	PathologicFunction	0.31	1	1996	2008	1	0	CTD_human
val	2688	GH1	0.373	0.923	C0028754	Obesity	disease	C23;C18	DiseaseorSyndrome	0.40	1	1982	2019	1	0	CTD_human
val	2688	GH1	0.373	0.923	C0032000	PituitaryAdenoma	disease	C04;C10;C19	NeoplasticProcess	0.40	1	1998	2019	1	0	CTD_human
val	2688	GH1	0.373	0.923	C0032019	PituitaryNeoplasms	group	C04;C10;C19	NeoplasticProcess	0.40	1	1986	2019	1	0	CTD_human
val	2688	GH1	0.373	0.923	C0032461	Polycythemia	disease	C15	DiseaseorSyndrome	0.31	1	2004	2017	1	0	CTD_human
val	2688	GH1	0.373	0.923	C0041408	TurnerSyndrome	disease	C16;C13;C12;C19;C14	DiseaseorSyndrome	0.40	0.938	1979	2019	1	0	CTD_human
val	2688	GH1	0.373	0.923	C0043094	WeightGain	phenotype	C23	Finding	0.30	1	2007	2007	1	0	CTD_human
val	2688	GH1	0.373	0.923	C0242526	GonadalDysgenesis,45,X	disease	C16;C13;C12;C19;C14	DiseaseorSyndrome	0.31	1	1979	2004	1	0	CTD_human
val	2688	GH1	0.373	0.923	C0242528	Azotemia	disease	C23;C13;C12	DiseaseorSyndrome	0.30	1	2003	2003	1	0	CTD_human
val	2688	GH1	0.373	0.923	C0270948	NeurogenicMuscularAtrophy	phenotype	C23;C10	PathologicFunction	0.30	1	1996	1996	1	0	CTD_human
val	2688	GH1	0.373	0.923	C0271561	Somatotropindeficiency	disease	C16;C05;C10;C19	DiseaseorSyndrome	0.50	0.958	1984	2020	0	0	GENOMICS_ENGLAND
val	2688	GH1	0.373	0.923	C0271567	IsolatedGrowthHormoneDeficiency,TypeII	disease	C05;C10;C19	DiseaseorSyndrome	0.75	1	1996	2019	4	0	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
val	2688	GH1	0.373	0.923	C0342573	PITUITARYDWARFISMI	disease	C05;C10;C19	CongenitalAbnormality	0.72	1	1993	2012	2	0	CTD_human;GENOMICS_ENGLAND;ORPHANET
val	2688	GH1	0.373	0.923	C0346300	Pituitarycarcinoma	disease	C04;C10;C19	NeoplasticProcess	0.30	1	2009	2009	1	0	CTD_human
val	2688	GH1	0.373	0.923	C0346302	GrowthHormone-SecretingPituitaryAdenoma	disease	C04;C10;C19	NeoplasticProcess	0.40	0.952	1991	2019	2	0	CTD_human
val	2688	GH1	0.373	0.923	C0920563	InsulinSensitivity	phenotype	C18	PathologicFunction	0.30	1	2011	2011	1	0	CTD_human
val	2688	GH1	0.373	0.923	C1527168	Bonnevie-UllrichSyndrome	disease	C16;C13;C12;C19;C14	DiseaseorSyndrome	0.30	1	2004	2004	1	0	CTD_human
val	2688	GH1	0.373	0.923	C1527405	Erythrocytosis	phenotype	C15	Finding	0.30	1	2004	2004	1	0	CTD_human
val	2688	GH1	0.373	0.923	C1849779	Kowarskisyndrome	disease	C05;C10;C19	DiseaseorSyndrome	0.71	1	1996	2007	4	0	CTD_human;ORPHANET;UNIPROT
val	2688	GH1	0.373	0.923	C2748571	IsolatedGrowthHormoneDeficiency,TypeIB	disease	C16;C05;C10;C19	DiseaseorSyndrome	0.60	1	2003	2012	3	0	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
val	2688	GH1	0.373	0.923	C3489630	Somatotrophinoma,Familial	disease	C04;C10;C19	NeoplasticProcess	0.30	1	1991	1992	2	0	CTD_human
val	2688	GH1	0.373	0.923	C3714796	Isolatedsomatotropindeficiency	disease		DiseaseorSyndrome	0.50	0.952	1982	2020	0	0	GENOMICS_ENGLAND
val	2688	GH1	0.373	0.923	C4748435	ISOLATEDGROWTHHORMONEDEFICIENCY,TYPEV	disease		DiseaseorSyndrome	0.30	1	2009	2012	2	0	ORPHANET
val	2689	GH2	0.769	0.5	C0175693	Russell-Silversyndrome	disease	C16;C05	DiseaseorSyndrome	0.30	1	2003	2003	1	0	CTD_human
val	2690	GHR	0.49	0.846	C0004352	AutisticDisorder	disease	F03	MentalorBehavioralDysfunction	0.30	1	2007	2007	1	0	CTD_human
val	2690	GHR	0.49	0.846	C0023893	LiverCirrhosis,Experimental	disease	C23;C06	ExperimentalModelofDisease	0.50	1	2003	2014	2	0	CTD_human
val	2690	GHR	0.49	0.846	C0033578	ProstaticNeoplasms	group	C04;C12	NeoplasticProcess	0.31	1	2004	2007	1	0	CTD_human
val	2690	GHR	0.49	0.846	C0151744	MyocardialIschemia	disease	C14	DiseaseorSyndrome	0.30	1	2005	2005	1	0	CTD_human
val	2690	GHR	0.49	0.846	C0271568	LaronSyndrome	disease	C16;C05;C19	DiseaseorSyndrome	1.00	0.98	1987	2020	12	21	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
val	2690	GHR	0.49	0.846	C0376358	Malignantneoplasmofprostate	disease	C04;C12	NeoplasticProcess	0.34	0.5	2002	2013	1	0	CTD_human
val	2690	GHR	0.49	0.846	C0745103	HyperlipoproteinemiaTypeIIa	disease	C16;C18	DiseaseorSyndrome	0.51	1	2003	2003	0	0	CTD_human;GENOMICS_ENGLAND
val	2690	GHR	0.49	0.846	C1858656	ShortStature,Idiopathic,Autosomal	disease	C05;C10;C19	DiseaseorSyndrome	0.72	0.667	1995	2000	1	5	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
val	2690	GHR	0.49	0.846	C2239176	Livercarcinoma	disease	C06;C04	NeoplasticProcess	0.35	1	1994	2017	1	0	CTD_human
val	2690	GHR	0.49	0.846	C3888131	INCREASEDRESPONSIVENESSTOGROWTHHORMONE	phenotype		Finding	0.50				0	0	GENOMICS_ENGLAND;ORPHANET
val	2691	GHRH	0.503	0.769	C0034063	PulmonaryEdema	phenotype	C08	PathologicFunction	0.30	1	2012	2012	1	0	CTD_human
val	2692	GHRHR	0.568	0.692	C0009402	ColorectalCarcinoma	disease	C06;C04	NeoplasticProcess	0.31	1	2016	2016	0	0	UNIPROT
val	2692	GHRHR	0.568	0.692	C0271561	Somatotropindeficiency	disease	C16;C05;C10;C19	DiseaseorSyndrome	0.38	1	1997	2016	0	0	GENOMICS_ENGLAND
val	2692	GHRHR	0.568	0.692	C2748571	IsolatedGrowthHormoneDeficiency,TypeIB	disease	C16;C05;C10;C19	DiseaseorSyndrome	0.35	1	1998	2018	2	0	ORPHANET
val	2692	GHRHR	0.568	0.692	C3714796	Isolatedsomatotropindeficiency	disease		DiseaseorSyndrome	0.40	1	1995	2019	0	0	GENOMICS_ENGLAND
val	2692	GHRHR	0.568	0.692	C4722273	ISOLATEDGROWTHHORMONEDEFICIENCY,TYPEIV	disease		DiseaseorSyndrome	0.61	1	1996	2003	5	9	GENOMICS_ENGLAND;UNIPROT
val	2693	GHSR	0.528	0.769	C0001956	AlcoholUseDisorder	disease	C25;F03	MentalorBehavioralDysfunction	0.33	1	2013	2019	1	0	CTD_human
val	2693	GHSR	0.528	0.769	C0001973	AlcoholicIntoxication,Chronic	disease	C25;F03	MentalorBehavioralDysfunction	0.31	1	2013	2019	1	0	CTD_human
val	2693	GHSR	0.528	0.769	C0012243	DigestiveSystemNeoplasms	group	C06;C04	NeoplasticProcess	0.30	1	2007	2007	1	0	CTD_human
val	2693	GHSR	0.528	0.769	C0085762	Alcoholabuse	disease	C25;F03	MentalorBehavioralDysfunction	0.30	1	2013	2013	1	0	CTD_human
val	2693	GHSR	0.528	0.769	C0751075	CancerofDigestiveSystem	disease	C06;C04	NeoplasticProcess	0.30	1	2007	2007	1	0	CTD_human
val	2693	GHSR	0.528	0.769	C1858656	ShortStature,Idiopathic,Autosomal	disease	C05;C10;C19	DiseaseorSyndrome	0.70	1	2006	2009	2	3	GENOMICS_ENGLAND;ORPHANET;UNIPROT
val	2694	CBLIF	0.507	0.808	C0005586	BipolarDisorder	disease	F03	MentalorBehavioralDysfunction	0.31	1	2015	2015	1	0	PSYGENET
val	2694	CBLIF	0.507	0.808	C0036341	Schizophrenia	disease	F03	MentalorBehavioralDysfunction	0.30	1	2011	2011	1	0	CTD_human
val	2694	CBLIF	0.507	0.808	C0340957	Congenitaldeficiencyofintrinsicfactor	disease	C16;C18;C15	CongenitalAbnormality	0.41	1	2004	2017	1	2	ORPHANET
val	2694	CBLIF	0.507	0.808	C1394891	IntrinsicFactorDeficiency	disease	C18;C15	DiseaseorSyndrome	0.72	1	2004	2015	2	3	CTD_human;ORPHANET;UNIPROT
val	2695	GIP	0.57	0.654	C0003123	Anorexia	disease	C23	DiseaseorSyndrome	0.33	1	2017	2018	3	0	CTD_human
val	2696	GIPR	0.67	0.538	C0005910	BodyWeight	phenotype	C23	OrganismAttribute	0.30	1	2012	2012	1	0	CTD_human
val	2696	GIPR	0.67	0.538	C0007131	Non-SmallCellLungCarcinoma	disease	C04;C08	NeoplasticProcess	0.31	1	2006	2017	1	0	CTD_human
val	2697	GJA1	0.393	0.885	C0001430	Adenoma	group	C04	NeoplasticProcess	0.30	1	2006	2006	1	0	CTD_human
val	2697	GJA1	0.393	0.885	C0003811	CardiacArrhythmia	phenotype	C23;C14	DiseaseorSyndrome	0.70	0.969	2006	2019	2	0	CTD_human
val	2697	GJA1	0.393	0.885	C0004352	AutisticDisorder	disease	F03	MentalorBehavioralDysfunction	0.31	1	2008	2008	1	0	CTD_human
val	2697	GJA1	0.393	0.885	C0006142	Malignantneoplasmofbreast	disease	C04;C17	NeoplasticProcess	0.40	1	2000	2019	1	0	CTD_human
val	2697	GJA1	0.393	0.885	C0007114	Malignantneoplasmofskin	disease	C04;C17	NeoplasticProcess	0.30	1	1995	1995	1	0	CTD_human
val	2697	GJA1	0.393	0.885	C0010051	CoronaryAneurysm	disease	C14	DiseaseorSyndrome	0.30	1	2004	2004	1	0	CTD_human
val	2697	GJA1	0.393	0.885	C0018522	HallermannsSyndrome	disease	C16;C05	DiseaseorSyndrome	0.52	1	2004	2012	2	1	GENOMICS_ENGLAND;UNIPROT
10529	2697	GJA1	0.393	0.885	C0020538	Hypertensivedisease	group	C14	DiseaseorSyndrome	0.61	1	2006	2017	1	0	CTD_human
10536	2697	GJA1	0.393	0.885	C0152101	HypoplasticLeftHeartSyndrome	disease	C16;C14	DiseaseorSyndrome	0.7	1	2001	2009	3	0	CTD_human;GENOMICS_ENGLAND;ORPHANET
10551	2697	GJA1	0.393	0.885	C0812437	Oculo-dento-digitalsyndrome	disease	C16;C11;C05;C07	CongenitalAbnormality	1	1	1975	2019	8	17	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
10557	2697	GJA1	0.393	0.885	C1861366	SYNDACTYLY,TYPEIII	disease	C16;C05	DiseaseorSyndrome	0.72	1	2003	2013	3	1	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
10559	2697	GJA1	0.393	0.885	C2749477	OculodentodigitalDysplasia,AutosomalRecessive	disease	C16;C11;C05;C07	DiseaseorSyndrome	0.6	1	2007	2016	2	6	CTD_human;GENOMICS_ENGLAND
10560	2697	GJA1	0.393	0.885	C2931244	Craniometaphysealdysplasia,autosomalrecessivetype	disease	C16;C05	DiseaseorSyndrome	0.7	1	2013	2013	1	1	CTD_human;GENOMICS_ENGLAND;UNIPROT
10562	2697	GJA1	0.393	0.885	C3151468	PALMOPLANTARKERATODERMAANDCONGENITALALOPECIA1	disease		DiseaseorSyndrome	0.62	1	2006	2019	3	1	GENOMICS_ENGLAND;UNIPROT
10565	2697	GJA1	0.393	0.885	C4479619	ERYTHROKERATODERMIAVARIABILISETPROGRESSIVA3	disease		DiseaseorSyndrome	0.6	1	2006	2015	2	2	GENOMICS_ENGLAND;UNIPROT
10568	2697	GJA1	0.393	0.885	C4551854	HYPOPLASTICLEFTHEARTSYNDROME1	disease	C16;C14	DiseaseorSyndrome	0.6	1	2001	2011	2	2	GENOMICS_ENGLAND;UNIPROT
10575	2700	GJA3	0.647	0.346	C1866078	Cataract,ZonularPulverulent3	disease	C11	DiseaseorSyndrome	0.9	1	1999	2018	22	10	CTD_human;GENOMICS_ENGLAND;UNIPROT
10580	2702	GJA5	0.575	0.577	C0020538	Hypertensivedisease	group	C14	DiseaseorSyndrome	0.55	1	2002	2018	1	0	CTD_human
10581	2702	GJA5	0.575	0.577	C0039685	TetralogyofFallot	disease	C16;C14	CongenitalAbnormality	0.62	1	2003	2013	1	0	ORPHANET
10587	2702	GJA5	0.575	0.577	C3279693	ATRIALFIBRILLATION,FAMILIAL,11	disease		DiseaseorSyndrome	0.6	1	2010	2010	1	5	CTD_human;UNIPROT
10600	2703	GJA8	0.587	0.577	C1861828	Cataract,ZonularPulverulent1	disease	C11	DiseaseorSyndrome	0.93	1	1998	2016	11	9	CTD_human;GENOMICS_ENGLAND;UNIPROT
10601	2703	GJA8	0.587	0.577	C1861829	Cataractmicrocorneasyndrome	disease	C11	DiseaseorSyndrome	0.61	1	2006	2010	3	0	CTD_human;GENOMICS_ENGLAND;ORPHANET
10606	2705	GJB1	0.514	0.731	C0011195	Dejerine-SottasDisease(disorder)	disease	C16;C10	DiseaseorSyndrome	0.63	1	1996	2005	1	1	UNIPROT
10626	2705	GJB1	0.514	0.731	C0393808	Charcot-Marie-Toothdisease,X-linked,1	disease	C16;C10	DiseaseorSyndrome	1	1	1993	2019	61	82	CTD_human;GENOMICS_ENGLAND;UNIPROT
10636	2706	GJB2	0.441	0.846	C0018784	SensorineuralHearingLoss(disorder)	disease	C23;C10;C09	DiseaseorSyndrome	0.7	0.973	1994	2020	1	4	CTD_human
10649	2706	GJB2	0.441	0.846	C0265336	Sentersyndrome	disease	C23;C16;C11;C17;C10;C09	DiseaseorSyndrome	1	1	1991	2019	5	23	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
10650	2706	GJB2	0.441	0.846	C0265964	Mutilatingkeratoderma	disease	C23;C16;C17;C05;C10;C09	CongenitalAbnormality	0.8	1	1997	2019	9	21	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
10651	2706	GJB2	0.441	0.846	C0266004	Knucklepads,leuconychiaandsensorineuraldeafness	disease	C23;C16;C17;C10;C09	CongenitalAbnormality	0.72	1	1997	2019	5	21	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
10658	2706	GJB2	0.441	0.846	C1835672	PalmoplantarKeratodermawithDeafness	disease	C23;C16;C17;C10;C09	DiseaseorSyndrome	0.73	1	1997	2019	10	26	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
10661	2706	GJB2	0.441	0.846	C1865234	ICHTHYOSIS,HYSTRIX-LIKE,WITHDEAFNESS	disease	C23;C16;C17;C10;C09	DiseaseorSyndrome	0.71	1	1997	2019	4	20	CTD_human;GENOMICS_ENGLAND;UNIPROT
10662	2706	GJB2	0.441	0.846	C2673759	DEAFNESS,AUTOSOMALRECESSIVE1A(disorder)	disease	C23;C10;C09	DiseaseorSyndrome	0.9	1	1997	2019	9	95	CTD_human;GENOMICS_ENGLAND;UNIPROT
10663	2706	GJB2	0.441	0.846	C2673760	DEAFNESS,DIGENIC,GJB2/GJB6(disorder)	disease	C23;C10;C09	DiseaseorSyndrome	0.6	NA	NA	NA	0	1	CTD_human
10664	2706	GJB2	0.441	0.846	C2673761	DEAFNESS,DIGENIC,GJB2/GJB3(disorder)	disease	C23;C10;C09	DiseaseorSyndrome	0.6	NA	NA	NA	0	1	CTD_human
10665	2706	GJB2	0.441	0.846	C2675750	DEAFNESS,AUTOSOMALDOMINANT3A(disorder)	disease	C23;C10;C09	DiseaseorSyndrome	0.7	1	1997	2019	8	49	CTD_human;GENOMICS_ENGLAND;UNIPROT
10667	2706	GJB2	0.441	0.846	C3665333	Keratitis-Ichthyosis-DeafnessSyndrome	disease	C11	DiseaseorSyndrome	0.6	1	1990	2019	0	0	ORPHANET
10677	2707	GJB3	0.621	0.462	C0265961	Erythrokeratodermiavariabilis	disease	C16;C17	DiseaseorSyndrome	0.9	0.967	1998	2019	17	0	CLINGEN;CTD_human;GENOMICS_ENGLAND;ORPHANET
10685	2707	GJB3	0.621	0.462	C2673759	DEAFNESS,AUTOSOMALRECESSIVE1A(disorder)	disease	C23;C10;C09	DiseaseorSyndrome	0.6	1	1998	1998	1	0	CTD_human;GENOMICS_ENGLAND
10688	2707	GJB3	0.621	0.462	C2675236	Deafness,AutosomalDominant2B	disease	C23;C10;C09	DiseaseorSyndrome	0.7	1	1998	1998	1	0	CTD_human;GENOMICS_ENGLAND;UNIPROT
10694	2707	GJB3	0.621	0.462	C4551486	ERYTHROKERATODERMIAVARIABILISETPROGRESSIVA1	disease	C16;C17	DiseaseorSyndrome	0.6	1	1998	2000	4	0	GENOMICS_ENGLAND;UNIPROT
10695	2707	GJB3	0.621	0.462	C4721453	PeripheralNervousSystemDiseases	group	C10	DiseaseorSyndrome	0.54	1	1999	2009	2	0	CTD_human;GENOMICS_ENGLAND
10700	2710	GK	0.656	0.577	C0268418	Deficiencyofglycerolkinase	disease		DiseaseorSyndrome	0.8	1	1988	2009	3	5	CTD_human;GENOMICS_ENGLAND;UNIPROT
10702	2717	GLA	0.537	0.769	C0002986	FabryDisease	disease	C16;C18;C10;C14	DiseaseorSyndrome	1	0.992	1967	2020	57	0	CLINGEN;CTD_human;GENOMICS_ENGLAND;UNIPROT
10717	2719	GPC3	0.466	0.808	C0027708	Nephroblastoma	disease	C16;C04;C13;C12	NeoplasticProcess	0.8	0.938	1997	2019	2	7	CGI;CTD_human;GENOMICS_ENGLAND;ORPHANET
10719	2719	GPC3	0.466	0.808	C0796154	SIMPSON-GOLABI-BEHMELSYNDROME,TYPE1	disease	C23;C16;C05;C10;C19;F03;F01;C14	DiseaseorSyndrome	1	0.956	1995	2019	6	10	CLINGEN;CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
10720	2719	GPC3	0.466	0.808	C2239176	Livercarcinoma	disease	C06;C04	NeoplasticProcess	0.6	0.984	1997	2020	2	0	CTD_human
10728	2720	GLB1	0.448	0.808	C0026707	MucopolysaccharidosisIV	disease	C16;C18;C17	DiseaseorSyndrome	0.52	1	1977	2019	4	0	CTD_human;GENOMICS_ENGLAND
10734	2720	GLB1	0.448	0.808	C0085131	GangliosidosisGM1	disease	C16;C18;C10	DiseaseorSyndrome	0.7	0.99	1975	2019	0	19	CTD_human
10737	2720	GLB1	0.448	0.808	C0086652	MucopolysaccharidosistypeIVB	disease	C16;C18;C17	DiseaseorSyndrome	0.8	1	1977	2018	12	68	CTD_human;GENOMICS_ENGLAND;UNIPROT
10739	2720	GLB1	0.448	0.808	C0268271	Gangliosidosis,GeneralizedGM1,Type1(disorder)	disease	C16;C18;C10	DiseaseorSyndrome	0.76	0.982	1979	2017	21	76	CTD_human;GENOMICS_ENGLAND;UNIPROT
10740	2720	GLB1	0.448	0.808	C0268272	Gangliosidosis,GeneralizedGM1,Type2	disease	C16;C18;C10	DiseaseorSyndrome	0.73	1	1991	2018	14	59	CTD_human;GENOMICS_ENGLAND;UNIPROT
10741	2720	GLB1	0.448	0.808	C0268273	Gangliosidosis,GeneralizedGM1,Type3	disease	C16;C18;C10	DiseaseorSyndrome	0.72	1	1984	2017	13	52	CTD_human;GENOMICS_ENGLAND;UNIPROT
10770	2729	GCLC	0.509	0.885	C1856603	Gamma-GlutamylcysteineSynthetaseDeficiency,HemolyticAnemiadueto	disease	C15	DiseaseorSyndrome	0.7	1	1996	2016	6	2	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
10789	2731	GLDC	0.628	0.577	C0751748	NonketoticHyperglycinemia	disease	C16;C18;C10	DiseaseorSyndrome	1	0.982	1990	2020	18	136	CLINGEN;CTD_human;GENOMICS_ENGLAND;UNIPROT
10791	2733	GLE1	0.628	0.577	C1854664	LETHALCONGENITALCONTRACTURESYNDROME1	disease	C16;C05	DiseaseorSyndrome	0.74	0.857	2006	2018	3	2	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
10792	2733	GLE1	0.628	0.577	C2678471	LethalArthrogryposisWithAnteriorHornCellDisease	disease	C16;C05;C10	DiseaseorSyndrome	0.72	1	2006	2018	3	7	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
10800	2735	GLI1	0.431	0.846	C1395852	Polydactylypreaxialtype1	disease	C16;C05	CongenitalAbnormality	0.7	1	2019	2019	1	0	GENOMICS_ENGLAND;ORPHANET;UNIPROT
10811	2736	GLI2	0.446	0.846	C0079541	Holoprosencephaly	disease	C16;C05;C10	CongenitalAbnormality	0.7	1	2003	2019	1	0	CTD_human;GENOMICS_ENGLAND
10814	2736	GLI2	0.446	0.846	C0431362	LobarHoloprosencephaly	disease	C16;C05;C10	CongenitalAbnormality	0.51	1	2006	2016	1	0	CTD_human;ORPHANET
10818	2736	GLI2	0.446	0.846	C1835819	PITUITARYANOMALIESWITHHOLOPROSENCEPHALY-LIKEFEATURES(disorder)	disease	C16;C05;C10;C19	DiseaseorSyndrome	0.7	1	2003	2015	4	12	CTD_human;GENOMICS_ENGLAND;UNIPROT
10822	2736	GLI2	0.446	0.846	C4014479	CULLER-JONESSYNDROME	disease		DiseaseorSyndrome	0.71	1	2003	2019	7	10	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
10833	2737	GLI3	0.436	0.846	C0152427	Polydactyly	disease	C16;C05	CongenitalAbnormality	0.7	1	1999	2019	2	0	CTD_human;GENOMICS_ENGLAND
10837	2737	GLI3	0.436	0.846	C0265220	Pallister-Hallsyndrome	disease	C16;C04;C05;C10	DiseaseorSyndrome	0.9	1	1997	2019	6	39	CTD_human;GENOMICS_ENGLAND
10838	2737	GLI3	0.436	0.846	C0265306	Greigcephalopolysyndactylysyndrome	disease	C16;C05	CongenitalAbnormality	1	0.917	1991	2019	13	19	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
10842	2737	GLI3	0.436	0.846	C0342418	Hypothalamichamartomas	disease	C04;C10	CongenitalAbnormality	0.63	1	2008	2019	1	0	CTD_human;GENOMICS_ENGLAND
10848	2737	GLI3	0.436	0.846	C1868111	Polydactyly,preaxial4	disease	C16;C05	DiseaseorSyndrome	0.7	1	2015	2019	2	1	CTD_human;GENOMICS_ENGLAND;ORPHANET
10852	2737	GLI3	0.436	0.846	C3495676	AnorectalMalformations	group	C16;C06	AnatomicalAbnormality	0.51	1	2008	2019	1	0	GENOMICS_ENGLAND
10853	2737	GLI3	0.436	0.846	C3887487	PostaxialpolydactylytypeA	disease	C16;C05	DiseaseorSyndrome	0.62	1	1999	2015	2	0	CTD_human;GENOMICS_ENGLAND;ORPHANET
10854	2737	GLI3	0.436	0.846	C4282400	Polydactyly,Postaxial,TypeA1	disease	C16;C05	DiseaseorSyndrome	0.71	1	1997	2019	2	3	CTD_human;GENOMICS_ENGLAND;UNIPROT
10860	2739	GLO1	0.537	0.769	C0011581	Depressivedisorder	disease	F03	MentalorBehavioralDysfunction	0.52	1	2005	2019	2	0	CTD_human;PSYGENET
10873	2740	GLP1R	0.471	0.846	C0020538	Hypertensivedisease	group	C14	DiseaseorSyndrome	0.56	1	2002	2020	1	0	CTD_human
10876	2741	GLRA1	0.628	0.5	C0234166	Hyperexplexia	phenotype	C10	SignorSymptom	0.7	0.979	1992	2019	2	13	GENOMICS_ENGLAND
10903	2775	GNAO1	0.523	0.808	C0393706	Earlyinfantileepilepticencephalopathywithsuppressionbursts	disease	C10	DiseaseorSyndrome	0.51	1	1997	2019	13	0	CLINGEN;ORPHANET
10909	2775	GNAO1	0.523	0.808	C3809606	EPILEPTICENCEPHALOPATHY,EARLYINFANTILE,17	disease		DiseaseorSyndrome	0.91	1	2013	2019	5	13	CTD_human;GENOMICS_ENGLAND;UNIPROT
10910	2775	GNAO1	0.523	0.808	C4479569	NEURODEVELOPMENTALDISORDERWITHINVOLUNTARYMOVEMENTS	disease		DiseaseorSyndrome	0.61	1	2013	2018	6	10	GENOMICS_ENGLAND;UNIPROT
10916	2776	GNAQ	0.516	0.808	C0025202	melanoma	disease	C04	NeoplasticProcess	0.7	0.967	1989	2019	1	1	CGI;CTD_human
10917	2776	GNAQ	0.516	0.808	C0038505	Sturge-WeberSyndrome	disease	C04;C10;C14	DiseaseorSyndrome	0.8	1	2013	2019	3	1	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
10920	2776	GNAQ	0.516	0.808	C0220633	Uvealmelanoma	disease	C04;C11	NeoplasticProcess	0.8	0.984	2008	2019	5	2	CGI;CTD_human;ORPHANET
10921	2776	GNAQ	0.516	0.808	C0235752	Port-WineStain	disease	C16;C17	CongenitalAbnormality	0.66	1	2013	2020	1	1	CTD_human;ORPHANET
10923	2776	GNAQ	0.516	0.808	C0340803	Capillarymalformation(disorder)	disease	C16;C14	CongenitalAbnormality	0.66	0.833	2016	2020	0	1	CTD_human;GENOMICS_ENGLAND
10941	2778	GNAS	0.42	0.885	C0016065	Polyostoticfibrousdysplasia	disease	C05	CongenitalAbnormality	0.65	1	1991	2017	5	0	CTD_human;ORPHANET
10954	2778	GNAS	0.42	0.885	C0033806	Pseudohypoparathyroidism	disease	C16;C18;C05	DiseaseorSyndrome	0.7	0.963	1991	2019	3	0	CTD_human
10955	2778	GNAS	0.42	0.885	C0033835	Pseudopseudohypoparathyroidism	disease	C16;C18;C05	DiseaseorSyndrome	1	1	1998	2018	1	11	CTD_human;GENOMICS_ENGLAND;ORPHANET
10958	2778	GNAS	0.42	0.885	C0036341	Schizophrenia	disease	F03	MentalorBehavioralDysfunction	0.51	1	2006	2006	1	0	PSYGENET
10970	2778	GNAS	0.42	0.885	C0242292	McCune-AlbrightSyndrome	disease	C05	DiseaseorSyndrome	0.8	0.966	1991	2019	7	8	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
10973	2778	GNAS	0.42	0.885	C0334041	Osteomacutis	disease	C23;C16;C18;C17;C05	DiseaseorSyndrome	0.8	0.955	2000	2019	3	3	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
10986	2778	GNAS	0.42	0.885	C1857451	Acth-IndependentMacronodularAdrenalHyperplasia	disease	C19	DiseaseorSyndrome	0.7	1	1997	2003	2	4	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
10987	2778	GNAS	0.42	0.885	C1864100	PSEUDOHYPOPARATHYROIDISM,TYPEIB	disease	C16;C18;C05	DiseaseorSyndrome	0.8	0.96	1997	2017	5	2	CTD_human;GENOMICS_ENGLAND;ORPHANET
10989	2778	GNAS	0.42	0.885	C2931404	Albrightshereditaryosteodystrophy	disease	C16;C18;C05	DiseaseorSyndrome	0.80	0.939	1990	2019	4	0	CTD_human;GENOMICS_ENGLAND
val	2778	GNAS	0.42	0.885	C2932715	PseudohypoparathyroidismType1B	disease	C16;C18;C05	DiseaseorSyndrome	0.70	1	2002	2019	1	0	CTD_human;GENOMICS_ENGLAND;ORPHANET
val	2778	GNAS	0.42	0.885	C2932716	PseudohypoparathyroidismType1C	disease	C16;C18;C05	DiseaseorSyndrome	0.73	1	2002	2017	2	5	GENOMICS_ENGLAND;ORPHANET;UNIPROT
val	2778	GNAS	0.42	0.885	C3489630	Somatotrophinoma,Familial	disease	C04;C10;C19	NeoplasticProcess	0.30	1	2001	2001	1	0	CTD_human
